Questionnaire Template Name,Question ID,Question,Has File,Question Ordering,Answer,Submit Risk,Subject,Owner,Affected Assets,Sub Questions,Risk Scoring Method,Calculated Risk,Classic-Likelihood,Classic-Impact,CVSS-Attack Vector,CVSS-Attack Complexity,CVSS-Authentication,CVSS-Confidentiality Impact,CVSS-Integrity Impact,CVSS-Availability Impact,CVSS-Exploitability,CVSS-Remediation Level,CVSS-Report Confidence,CVSS-Collateral Damage Potential,CVSS-Target Distribution,CVSS-Confidentiality Requirement,CVSS-Integrity Requirement,CVSS-Availability Requirement,DREAD-Damage Potential,DREAD-Reproducibility,DREAD-Exploitability,DREAD-Affected Users,DREAD-Discoverability,OWASP-Skill Level,OWASP-Motive,OWASP-Opportunity,OWASP-Size,OWASP-Ease of Discovery,OWASP-Ease of Exploit,OWASP-Awareness,OWASP-Intrusion Detection,OWASP-Loss of Confidentiality,OWASP-Loss of Integrity,OWASP-Loss of Availability,OWASP-Loss of Accountability,OWASP-Financial Damage,OWASP-Reputation Damage,OWASP-Non-Compliance,OWASP-Privacy Violation,Custom Value,Contributing Likelihood,Contributing Subjects and Impacts
NIST SP 800-171 DoD Assessment,65,"3.8.2 Limit access to CUI on system media to
authorized users.",0,65,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,65,"3.8.2 Limit access to CUI on system media to
authorized users.",0,65,No,1,"3.8.2 Limit access to CUI on system media to
authorized users.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,66,"3.8.3 Sanitize or destroy system media containing
CUI before disposal or release for reuse.",0,66,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,66,"3.8.3 Sanitize or destroy system media containing
CUI before disposal or release for reuse.",0,66,No,1,"3.8.3 Sanitize or destroy system media containing
CUI before disposal or release for reuse.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,67,"3.8.4 Mark media with necessary CUI markings
and distribution limitations.",0,67,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,67,"3.8.4 Mark media with necessary CUI markings
and distribution limitations.",0,67,No,1,"3.8.4 Mark media with necessary CUI markings
and distribution limitations.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,68,"3.8.5 Control access to media containing CUI and
maintain accountability for media during
transport outside of controlled areas.",0,68,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,68,"3.8.5 Control access to media containing CUI and
maintain accountability for media during
transport outside of controlled areas.",0,68,No,1,"3.8.5 Control access to media containing CUI and
maintain accountability for media during
transport outside of controlled areas.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,69,"3.8.6 Implement cryptographic mechanisms to
protect the confidentiality of CUI stored on
digital media during transport unless
otherwise protected by alternative physical
safeguards.",0,69,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,69,"3.8.6 Implement cryptographic mechanisms to
protect the confidentiality of CUI stored on
digital media during transport unless
otherwise protected by alternative physical
safeguards.",0,69,No,1,"3.8.6 Implement cryptographic mechanisms to
protect the confidentiality of CUI stored on
digital media during transport unless
otherwise protected by alternative physical
safeguards.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,70,"3.8.7 Control the use of removable media on
system components.",0,70,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,70,"3.8.7 Control the use of removable media on
system components.",0,70,No,1,"3.8.7 Control the use of removable media on
system components.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,71,"3.8.8 Prohibit the use of portable storage devices
when such devices have no identifiable
owner.",0,71,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,71,"3.8.8 Prohibit the use of portable storage devices
when such devices have no identifiable
owner.",0,71,No,1,"3.8.8 Prohibit the use of portable storage devices
when such devices have no identifiable
owner.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,72,"3.8.9 Protect the confidentiality of backup CUI at
storage locations.",0,72,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,72,"3.8.9 Protect the confidentiality of backup CUI at
storage locations.",0,72,No,1,"3.8.9 Protect the confidentiality of backup CUI at
storage locations.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,73,"3.9.1 Screen individuals prior to authorizing access
to organizational systems containing CUI.",0,73,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,73,"3.9.1 Screen individuals prior to authorizing access
to organizational systems containing CUI.",0,73,No,1,"3.9.1 Screen individuals prior to authorizing access
to organizational systems containing CUI.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,74,"3.9.2 Ensure that organizational systems
containing CUI are protected during and
after personnel actions such as terminations
and transfers.",0,74,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,74,"3.9.2 Ensure that organizational systems
containing CUI are protected during and
after personnel actions such as terminations
and transfers.",0,74,No,1,"3.9.2 Ensure that organizational systems
containing CUI are protected during and
after personnel actions such as terminations
and transfers.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,75,"3.10.1 Limit physical access to organizational
systems, equipment, and the respective
operating environments to authorized
individuals.",0,75,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,75,"3.10.1 Limit physical access to organizational
systems, equipment, and the respective
operating environments to authorized
individuals.",0,75,No,1,"3.10.1 Limit physical access to organizational
systems, equipment, and the respective
operating environments to authorized
individuals.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,76,"3.10.2 Protect and monitor the physical facility and
support infrastructure for organizational
systems.",0,76,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,76,"3.10.2 Protect and monitor the physical facility and
support infrastructure for organizational
systems.",0,76,No,1,"3.10.2 Protect and monitor the physical facility and
support infrastructure for organizational
systems.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,77,3.10.3 Escort visitors and monitor visitor activity.,0,77,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,77,3.10.3 Escort visitors and monitor visitor activity.,0,77,No,1,3.10.3 Escort visitors and monitor visitor activity.,,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,78,3.10.4 Maintain audit logs of physical access.,0,78,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,78,3.10.4 Maintain audit logs of physical access.,0,78,No,1,3.10.4 Maintain audit logs of physical access.,,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,79,3.10.5 Control and manage physical access devices.,0,79,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,79,3.10.5 Control and manage physical access devices.,0,79,No,1,3.10.5 Control and manage physical access devices.,,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,80,"3.10.6 Enforce safeguarding measures for CUI at
alternate work sites.",0,80,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,80,"3.10.6 Enforce safeguarding measures for CUI at
alternate work sites.",0,80,No,1,"3.10.6 Enforce safeguarding measures for CUI at
alternate work sites.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,81,"3.11.1 Periodically assess the risk to organizational
operations (including mission, functions,
image, or reputation), organizational assets,
and individuals, resulting from the operation
of organizational systems and the associated
processing, storage, or transmission of CUI.",0,81,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,81,"3.11.1 Periodically assess the risk to organizational
operations (including mission, functions,
image, or reputation), organizational assets,
and individuals, resulting from the operation
of organizational systems and the associated
processing, storage, or transmission of CUI.",0,81,No,1,"3.11.1 Periodically assess the risk to organizational
operations (including mission, functions,
image, or reputation), organizational assets,
and individuals, resulting from the operation
of organizational systems and the associated
processing, storage, or transmission of CUI.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,82,"3.11.2 Scan for vulnerabilities in organizational
systems and applications periodically and
when new vulnerabilities affecting those
systems and applications are identified.",0,82,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,82,"3.11.2 Scan for vulnerabilities in organizational
systems and applications periodically and
when new vulnerabilities affecting those
systems and applications are identified.",0,82,No,1,"3.11.2 Scan for vulnerabilities in organizational
systems and applications periodically and
when new vulnerabilities affecting those
systems and applications are identified.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,83,"3.11.3 Remediate vulnerabilities in accordance with
risk assessments.",0,83,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,83,"3.11.3 Remediate vulnerabilities in accordance with
risk assessments.",0,83,No,1,"3.11.3 Remediate vulnerabilities in accordance with
risk assessments.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,84,"3.12.1 Periodically assess the security controls in
organizational systems to determine if the
controls are effective in their application.",0,84,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,84,"3.12.1 Periodically assess the security controls in
organizational systems to determine if the
controls are effective in their application.",0,84,No,1,"3.12.1 Periodically assess the security controls in
organizational systems to determine if the
controls are effective in their application.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,85,"3.12.2 Develop and implement plans of action
designed to correct deficiencies and reduce
or eliminate vulnerabilities in organizational
systems.",0,85,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,85,"3.12.2 Develop and implement plans of action
designed to correct deficiencies and reduce
or eliminate vulnerabilities in organizational
systems.",0,85,No,1,"3.12.2 Develop and implement plans of action
designed to correct deficiencies and reduce
or eliminate vulnerabilities in organizational
systems.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,86,"3.12.3 Monitor security controls on an ongoing
basis to ensure the continued effectiveness
of the controls.",0,86,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,86,"3.12.3 Monitor security controls on an ongoing
basis to ensure the continued effectiveness
of the controls.",0,86,No,1,"3.12.3 Monitor security controls on an ongoing
basis to ensure the continued effectiveness
of the controls.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,87,"3.12.4 Develop, document, and periodically update
system security plans that describe system
boundaries, system environments of
operation, how security requirements are
implemented, and the relationships with or
connections to other systems.",0,87,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,87,"3.12.4 Develop, document, and periodically update
system security plans that describe system
boundaries, system environments of
operation, how security requirements are
implemented, and the relationships with or
connections to other systems.",0,87,No,1,"3.12.4 Develop, document, and periodically update
system security plans that describe system
boundaries, system environments of
operation, how security requirements are
implemented, and the relationships with or
connections to other systems.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,88,"3.13.1 Monitor, control, and protect
communications (i.e., information
transmitted or received by organizational
systems) at the external boundaries and key
internal boundaries of organizational
systems.",0,88,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,88,"3.13.1 Monitor, control, and protect
communications (i.e., information
transmitted or received by organizational
systems) at the external boundaries and key
internal boundaries of organizational
systems.",0,88,No,1,"3.13.1 Monitor, control, and protect
communications (i.e., information
transmitted or received by organizational
systems) at the external boundaries and key
internal boundaries of organizational
systems.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,89,"3.13.2 Employ architectural designs, software
development techniques, and systems
engineering principles that promote
effective information security within
organizational systems.",0,89,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,89,"3.13.2 Employ architectural designs, software
development techniques, and systems
engineering principles that promote
effective information security within
organizational systems.",0,89,No,1,"3.13.2 Employ architectural designs, software
development techniques, and systems
engineering principles that promote
effective information security within
organizational systems.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,90,"3.13.3 Separate user functionality from system
management functionality.",0,90,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,90,"3.13.3 Separate user functionality from system
management functionality.",0,90,No,1,"3.13.3 Separate user functionality from system
management functionality.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,91,"3.13.4 Prevent unauthorized and unintended
information transfer via shared system
resources.",0,91,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,91,"3.13.4 Prevent unauthorized and unintended
information transfer via shared system
resources.",0,91,No,1,"3.13.4 Prevent unauthorized and unintended
information transfer via shared system
resources.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,92,"3.13.5 Implement subnetworks for publicly
accessible system components that are
physically or logically separated from
internal networks.",0,92,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,92,"3.13.5 Implement subnetworks for publicly
accessible system components that are
physically or logically separated from
internal networks.",0,92,No,1,"3.13.5 Implement subnetworks for publicly
accessible system components that are
physically or logically separated from
internal networks.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,93,"3.13.6 Deny network communications traffic by
default and allow network communications
traffic by exception (i.e., deny all, permit by
exception).",0,93,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,93,"3.13.6 Deny network communications traffic by
default and allow network communications
traffic by exception (i.e., deny all, permit by
exception).",0,93,No,1,"3.13.6 Deny network communications traffic by
default and allow network communications
traffic by exception (i.e., deny all, permit by
exception).",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,94,"3.13.7 Prevent remote devices from simultaneously
establishing non-remote connections with
organizational systems and communicating
via some other connection to resources in
external networks (i.e., split tunneling).",0,94,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,94,"3.13.7 Prevent remote devices from simultaneously
establishing non-remote connections with
organizational systems and communicating
via some other connection to resources in
external networks (i.e., split tunneling).",0,94,No,1,"3.13.7 Prevent remote devices from simultaneously
establishing non-remote connections with
organizational systems and communicating
via some other connection to resources in
external networks (i.e., split tunneling).",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,95,"3.13.8 Implement cryptographic mechanisms to
prevent unauthorized disclosure of CUI
during transmission unless otherwise
protected by alternative physical safeguards.",0,95,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,95,"3.13.8 Implement cryptographic mechanisms to
prevent unauthorized disclosure of CUI
during transmission unless otherwise
protected by alternative physical safeguards.",0,95,No,1,"3.13.8 Implement cryptographic mechanisms to
prevent unauthorized disclosure of CUI
during transmission unless otherwise
protected by alternative physical safeguards.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,96,"3.13.9 Terminate network connections associated
with communications sessions at the end of
the sessions or after a defined period of
inactivity.",0,96,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,96,"3.13.9 Terminate network connections associated
with communications sessions at the end of
the sessions or after a defined period of
inactivity.",0,96,No,1,"3.13.9 Terminate network connections associated
with communications sessions at the end of
the sessions or after a defined period of
inactivity.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,97,"3.13.10 Establish and manage cryptographic keys for
cryptography employed in organizational
systems.",0,97,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,97,"3.13.10 Establish and manage cryptographic keys for
cryptography employed in organizational
systems.",0,97,No,1,"3.13.10 Establish and manage cryptographic keys for
cryptography employed in organizational
systems.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
